uid,image,was_refined,gcrf_iterations,draft_ppv,final_ppv,draft_npv,final_npv,draft_sensitivity,final_sensitivity,draft_specificity,final_specificity,draft_f1_clinical,final_f1_clinical,draft_chair_i,final_chair_i,draft_chair_s,final_chair_s,draft_truthful_rate,final_truthful_rate,draft_halluc_rate,final_halluc_rate,draft_fabrication,final_fabrication,draft_danger_phrases,final_danger_phrases,draft_contradiction_count,final_contradiction_count,draft_monotone_score,final_monotone_score,draft_is_monotone,final_is_monotone,draft_report_length_words,final_report_length_words,draft_cx_f1,final_cx_f1,draft_cx_hallucination_pct,final_cx_hallucination_pct,final_cx_n_hallucinated,final_cx_n_missed,final_cx_hallucinated_conditions,final_cx_missed_conditions,draft_hallucination_score,hallucination_score,delta_hallucination_score,hallucination_class,final_monotone_score.1,final_npv_h,final_ppv_h,final_sensitivity_h,final_specificity_h,final_chair_i_h,final_chair_s_h,final_truthful_rate_h,final_monotone_score_h,final_is_monotone_h,new_score,new_class,old_score,version
3136,3136_IM-1475-1001.dcm.png,True,2,0.6,0.8,0.8,0.9,0.6,0.8,0.8,0.9,0.6,0.8,0.4,0.2,0.5,0.25,0.5,0.75,0.5,0.25,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.3333,0.75,50.0,25.0,1,1,Consolidation,Lung Opacity,39.0,19.5,-19.5,Low,0.1111,0.9,0.8,0.8,0.9,0.2,0.25,0.75,0.1111,0,18.96,Low,19.5,v2+GCRF
3146,3146_IM-1479-1001.dcm.png,False,1,0.6,0.6,0.9,0.9,0.75,0.75,0.8182,0.8182,0.6667,0.6667,0.4,0.4,0.3333,0.3333,0.6667,0.6667,0.3333,0.3333,1,1,0,0,0,0,0.2222,0.2222,0,0,33,33,0.4,0.4,50.0,50.0,1,2,Pneumothorax,Pleural Effusion; No Finding,33.17,33.17,0.0,Moderate,0.2222,0.9,0.6,0.75,0.8182,0.4,0.3333,0.6667,0.2222,0,31.61,Moderate,33.17,v2+GCRF
3150,3150_IM-1482-3001.dcm.png,False,1,0.2,0.2,0.8,0.8,0.3333,0.3333,0.6667,0.6667,0.25,0.25,0.8,0.8,0.6,0.6,0.4,0.4,0.6,0.6,1,1,0,0,0,0,0.2222,0.2222,0,0,26,26,0.0,0.0,50.0,50.0,1,3,Pneumothorax,Atelectasis; Support Devices; No Finding,56.5,56.5,0.0,High,0.2222,0.8,0.2,0.3333,0.6667,0.8,0.6,0.4,0.2222,0,51.39,High,56.5,v2+GCRF
3152,3152_IM-1484-1001.dcm.png,False,1,0.6667,0.6667,0.8889,0.8889,0.8,0.8,0.8,0.8,0.7273,0.7273,0.3333,0.3333,0.4,0.4,0.6,0.6,0.4,0.4,1,1,0,0,0,0,0.3333,0.3333,1,1,27,27,0.0,0.0,50.0,50.0,1,3,Pneumothorax,Consolidation; Pneumonia; Pleural Effusion,33.17,33.17,0.0,Moderate,0.3333,0.8889,0.6667,0.8,0.8,0.3333,0.4,0.6,0.3333,1,33.3,Moderate,33.17,v2+GCRF
3155,3155_IM-1486-1001.dcm.png,False,1,0.5,0.5,0.9091,0.9091,0.6667,0.6667,0.8333,0.8333,0.5714,0.5714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,100.0,100.0,1,2,Pneumothorax,Consolidation; Pleural Effusion,50.0,50.0,0.0,High,0.2222,0.9091,0.5,0.6667,0.8333,0.5,0.5,0.5,0.2222,0,45.92,Moderate,50.0,v2+GCRF
3174,3174_IM-1496-4004.dcm.png,False,1,0.75,0.75,0.8182,0.8182,0.6,0.6,0.9,0.9,0.6667,0.6667,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,100.0,100.0,1,2,Pneumothorax,Lung Opacity; Pleural Effusion,32.5,32.5,0.0,Moderate,0.2222,0.8182,0.75,0.6,0.9,0.25,0.25,0.75,0.2222,0,33.75,Moderate,32.5,v2+GCRF
3180,3180_IM-1500-3001.dcm.png,False,1,0.6,0.6,0.9,0.9,0.75,0.75,0.8182,0.8182,0.6667,0.6667,0.4,0.4,0.3333,0.3333,0.6667,0.6667,0.3333,0.3333,1,1,0,0,0,0,0.2222,0.2222,0,0,33,33,0.0,0.0,50.0,50.0,1,1,Pneumothorax,Pleural Effusion,33.17,33.17,0.0,Moderate,0.2222,0.9,0.6,0.75,0.8182,0.4,0.3333,0.6667,0.2222,0,31.61,Moderate,33.17,v2+GCRF
3181,3181_IM-1500-1001.dcm.png,True,2,0.2,0.0,0.9,0.8333,0.5,0.0,0.6923,0.7692,0.2857,0.0,0.8,1.0,0.5,0.25,0.5,0.75,0.5,0.25,1,1,0,0,0,0,0.2222,0.2222,0,0,20,26,0.0,0.0,0.0,0.0,0,1,,No Finding,45.5,43.75,-1.75,Moderate,0.2222,0.8333,0.0,0.0,0.7692,1.0,0.25,0.75,0.2222,0,37.57,Moderate,43.75,v2+GCRF
3191,3191_IM-1505-1001.dcm.png,False,1,0.1667,0.1667,0.8889,0.8889,0.5,0.5,0.6154,0.6154,0.25,0.25,0.8333,0.8333,0.6,0.6,0.4,0.4,0.6,0.6,1,1,0,0,0,0,0.2222,0.2222,0,0,32,32,0.6667,0.6667,0.0,0.0,0,1,,Cardiomegaly,50.17,50.17,0.0,High,0.2222,0.8889,0.1667,0.5,0.6154,0.8333,0.6,0.4,0.2222,0,43.76,Moderate,50.17,v2+GCRF
3192,3192_IM-1505-1001.dcm.png,False,1,0.3333,0.3333,1.0,1.0,1.0,1.0,0.6923,0.6923,0.5,0.5,0.6667,0.6667,0.6,0.6,0.4,0.4,0.6,0.6,1,1,0,0,0,0,0.3333,0.3333,1,1,27,27,0.0,0.0,50.0,50.0,1,0,Pneumothorax,,51.83,51.83,0.0,High,0.3333,1.0,0.3333,1.0,0.6923,0.6667,0.6,0.4,0.3333,1,46.1,Moderate,51.83,v2+GCRF
3195,3195_IM-1506-0001-0002.dcm.png,False,1,0.25,0.25,0.8182,0.8182,0.3333,0.3333,0.75,0.75,0.2857,0.2857,0.75,0.75,0.3333,0.3333,0.6667,0.6667,0.3333,0.3333,1,1,0,0,0,0,0.2222,0.2222,0,0,28,28,0.0,0.0,100.0,100.0,2,2,Cardiomegaly; Pneumothorax,Lung Opacity; Support Devices,52.92,52.92,0.0,High,0.2222,0.8182,0.25,0.3333,0.75,0.75,0.3333,0.6667,0.2222,0,49.28,Moderate,52.92,v2+GCRF
3205,3205_IM-1513-1001.dcm.png,False,1,0.75,0.75,0.9091,0.9091,0.75,0.75,0.9091,0.9091,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.25,0.25,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,100.0,100.0,1,2,Pneumothorax,Pleural Effusion; Fracture,32.5,32.5,0.0,Moderate,0.2222,0.9091,0.75,0.75,0.9091,0.25,0.25,0.75,0.2222,0,32.31,Moderate,32.5,v2+GCRF
3220,3220_IM-1522-1001.dcm.png,True,2,0.4,0.5,0.9,0.9091,0.6667,0.6667,0.75,0.8333,0.5,0.5714,0.6,0.5,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,20,26,0.0,0.5,50.0,50.0,1,1,Pneumothorax,No Finding,54.75,42.5,-12.25,Moderate,0.2222,0.9091,0.5,0.6667,0.8333,0.5,0.5,0.5,0.2222,0,38.42,Moderate,42.5,v2+GCRF
3223,3223_IM-1523-1001.dcm.png,False,1,0.0,0.0,0.9,0.9,0.0,0.0,0.6429,0.6429,0.0,0.0,1.0,1.0,0.6,0.6,0.4,0.4,0.6,0.6,1,1,0,0,0,0,0.2222,0.2222,0,0,26,26,0.0,0.0,0.0,0.0,0,1,,No Finding,56.0,56.0,0.0,High,0.2222,0.9,0.0,0.0,0.6429,1.0,0.6,0.4,0.2222,0,47.38,Moderate,56.0,v2+GCRF
3224,3224_IM-1524-1001.dcm.png,True,2,0.6,0.6667,1.0,0.9167,1.0,0.6667,0.8333,0.9167,0.75,0.6667,0.4,0.3333,0.5,0.25,0.5,0.75,0.5,0.25,1,1,0,0,0,0,0.2222,0.2222,0,0,20,26,0.4,0.5,50.0,0.0,0,2,,Pleural Effusion; Support Devices,39.0,20.42,-18.58,Low,0.2222,0.9167,0.6667,0.6667,0.9167,0.3333,0.25,0.75,0.2222,0,19.14,Low,20.42,v2+GCRF
3226,3226_IM-1525-1001.dcm.png,False,1,0.0,0.0,1.0,1.0,0.0,0.0,0.7333,0.7333,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,0,,,52.5,52.5,0.0,High,0.2222,1.0,0.0,0.0,0.7333,1.0,0.5,0.5,0.2222,0,42.36,Moderate,52.5,v2+GCRF
3246,3246_IM-1538-1001.dcm.png,False,1,0.0,0.0,1.0,1.0,0.0,0.0,0.6667,0.6667,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,33,33,0.0,0.0,0.0,0.0,0,0,,,52.5,52.5,0.0,High,0.2222,1.0,0.0,0.0,0.6667,1.0,0.5,0.5,0.2222,0,42.89,Moderate,52.5,v2+GCRF
3265,3265_IM-1551-1001.dcm.png,False,1,0.6,0.6,0.9,0.9,0.75,0.75,0.8182,0.8182,0.6667,0.6667,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,1,1,0,0,0,0,0.2222,0.2222,0,0,26,26,0.6667,0.6667,0.0,0.0,0,2,,Pleural Effusion; No Finding,28.0,28.0,0.0,Low,0.2222,0.9,0.6,0.75,0.8182,0.4,0.4,0.6,0.2222,0,25.98,Low,28.0,v2+GCRF
3266,3266_IM-1551-1001.dcm.png,False,1,0.5,0.5,0.9091,0.9091,0.6667,0.6667,0.8333,0.8333,0.5714,0.5714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,100.0,100.0,1,3,Pneumothorax,Pleural Effusion; Support Devices; No Finding,50.0,50.0,0.0,High,0.2222,0.9091,0.5,0.6667,0.8333,0.5,0.5,0.5,0.2222,0,45.92,Moderate,50.0,v2+GCRF
3267,3267_IM-1551-1001.dcm.png,False,1,0.0,0.0,1.0,1.0,0.0,0.0,0.7333,0.7333,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,0,0,0,52.5,52.5,0.0,High,0.2222,1.0,0.0,0.0,0.7333,1.0,0.5,0.5,0.2222,0,42.36,Moderate,52.5,v2+GCRF
3269,3269_IM-1552-1001.dcm.png,False,1,0.5,0.5,0.8182,0.8182,0.5,0.5,0.8182,0.8182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,35.0,35.0,0.0,Moderate,0.2222,0.8182,0.5,0.5,0.8182,0.5,0.5,0.5,0.2222,0,32.4,Moderate,35.0,v2+GCRF
3272,3272_IM-1553-1001.dcm.png,False,1,0.0,0.0,0.8,0.8,0.0,0.0,0.6154,0.6154,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,33,33,0.0,0.0,0.0,0.0,0,2,,Pleural Other; Fracture,52.5,52.5,0.0,High,0.2222,0.8,0.0,0.0,0.6154,1.0,0.5,0.5,0.2222,0,46.3,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1002001.dcm.png,True,2,0.0,0.2,0.9,1.0,0.0,1.0,0.6429,0.7143,0.0,0.3333,1.0,0.8,0.75,0.5,0.25,0.5,0.75,0.5,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.0,0.6667,0.0,0.0,0,1,,Support Devices,61.25,45.5,-15.75,Moderate,0.1111,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,36.6,Moderate,45.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,1.0,0.2,1.0,0.7143,0.8,0.5,0.5,0.1111,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3275,3275_IM-1556-1003002.dcm.png,False,1,0.0,0.0,0.9091,0.9091,0.0,0.0,0.7143,0.7143,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0.2222,0.2222,0,0,18,18,0.0,0.0,0.0,0.0,0,2,,Support Devices; No Finding,52.5,52.5,0.0,High,0.2222,0.9091,0.0,0.0,0.7143,1.0,0.5,0.5,0.2222,0,43.87,Moderate,52.5,v2+GCRF
3282,3282_IM-1563-2001.dcm.png,True,2,0.6,0.8,0.9,1.0,0.75,1.0,0.8182,0.9091,0.6667,0.8889,0.4,0.2,0.5,0.25,0.5,0.75,0.5,0.25,1,1,0,0,0,0,0.2222,0.1111,0,0,20,30,0.3333,0.75,50.0,25.0,1,1,Consolidation,Support Devices,39.0,19.5,-19.5,Low,0.1111,1.0,0.8,1.0,0.9091,0.2,0.25,0.75,0.1111,0,17.39,Low,19.5,v2+GCRF
